Delivery Date,Hour,da_price,rt_price
2019-01-28,2,12.0,14.685
2019-01-28,3,9.95,14.8675
2019-01-28,4,10.13,15.82
2019-01-28,5,13.12,17.18
2019-01-28,6,18.28,18.695
2019-01-28,7,27.85,26.89
2019-01-28,8,28.0,27.84
2019-01-28,9,23.2,20.495
2019-01-28,10,21.31,19.345
2019-01-28,11,17.85,17.065
2019-01-28,12,16.55,13.7425
2019-01-28,13,14.68,15.877500000000001
2019-01-28,14,15.0,15.25
2019-01-28,15,14.75,14.5625
2019-01-28,16,16.35,14.6625
2019-01-28,17,16.39,14.435
2019-01-28,18,18.74,16.005
2019-01-28,19,23.16,21.7225
2019-01-28,20,20.1,21.5925
2019-01-28,21,19.83,21.7975
2019-01-28,22,26.35,21.2825
2019-01-28,23,29.42,21.5975
2019-01-28,24,28.16,19.605
2019-01-29,1,27.66,20.177500000000002
2019-01-29,2,25.01,21.06
2019-01-29,3,24.93,22.895
2019-01-29,4,27.75,25.2675
2019-01-29,5,30.12,26.6
2019-01-29,6,32.66,43.89
2019-01-29,7,70.27,183.35
2019-01-29,8,56.06,87.27
2019-01-29,9,39.45,38.2625
2019-01-29,10,35.2,27.665
2019-01-29,11,32.41,23.2175
2019-01-29,12,28.83,21.2225
2019-01-29,13,26.0,20.305
2019-01-29,14,21.85,19.605
2019-01-29,15,20.57,19.177500000000002
2019-01-29,16,20.51,18.872500000000002
2019-01-29,17,20.93,19.99
2019-01-29,18,25.62,37.055
2019-01-29,19,38.88,59.4925
2019-01-29,20,26.35,28.0475
2019-01-29,21,25.0,26.6725
2019-01-29,22,24.08,23.1475
2019-01-29,23,22.66,20.71
2019-01-29,24,22.0,19.009999999999998
2019-01-30,1,21.05,18.7975
2019-01-30,2,21.04,19.32
2019-01-30,3,20.54,20.0
2019-01-30,4,21.51,20.8975
2019-01-30,5,22.06,21.4725
2019-01-30,6,28.0,24.605
2019-01-30,7,55.31,49.7625
2019-01-30,8,46.73,30.6025
2019-01-30,9,35.05,29.94
2019-01-30,10,29.96,28.8275
2019-01-30,11,24.32,22.3325
2019-01-30,12,23.05,20.1575
2019-01-30,13,22.0,19.5175
2019-01-30,14,20.88,19.5225
2019-01-30,15,19.62,18.802500000000002
2019-01-30,16,19.27,18.8625
2019-01-30,17,19.79,20.035
2019-01-30,18,25.32,70.035
2019-01-30,19,30.56,28.575
2019-01-30,20,22.87,21.0425
2019-01-30,21,21.92,20.3575
2019-01-30,22,20.2,18.877499999999998
2019-01-30,23,18.51,16.96
2019-01-30,24,19.0,14.7
2019-01-31,1,17.58,14.21
2019-01-31,2,17.03,14.0975
2019-01-31,3,16.89,14.3825
2019-01-31,4,15.1,14.7725
2019-01-31,5,19.56,15.2725
2019-01-31,6,19.6,16.9725
2019-01-31,7,32.38,20.075
2019-01-31,8,30.68,20.3825
2019-01-31,9,21.68,21.495
2019-01-31,10,20.87,24.759999999999998
2019-01-31,11,19.31,21.765
2019-01-31,12,18.34,21.79
2019-01-31,13,18.71,21.305
2019-01-31,14,19.0,21.73
2019-01-31,15,19.0,22.1325
2019-01-31,16,19.12,22.6925
2019-01-31,17,19.58,31.605
2019-01-31,18,27.84,45.065
2019-01-31,19,31.47,38.13
2019-01-31,20,22.0,22.7425
2019-01-31,21,21.97,22.115000000000002
2019-01-31,22,20.3,20.2475
2019-01-31,23,20.31,20.45
2019-01-31,24,19.55,20.28
2019-02-01,1,21.78,19.604999999999997
2019-02-01,2,21.19,19.505
2019-02-01,3,21.14,19.8075
2019-02-01,4,21.63,19.705
2019-02-01,5,21.6,19.3375
2019-02-01,6,22.26,18.845
2019-02-01,7,41.18,20.7175
2019-02-01,8,32.11,21.747500000000002
2019-02-01,9,31.06,21.005
2019-02-01,10,30.3,20.8775
2019-02-01,11,25.87,20.8325
2019-02-01,12,24.13,20.82
2019-02-01,13,22.86,20.2125
2019-02-01,14,21.85,20.05
2019-02-01,15,21.69,20.25
2019-02-01,16,21.3,20.1825
2019-02-01,17,21.27,20.535
2019-02-01,18,27.2,22.502499999999998
2019-02-01,19,27.25,21.925
2019-02-01,20,21.31,20.1375
2019-02-01,21,20.52,17.1875
2019-02-01,22,19.74,15.55
2019-02-01,23,19.02,15.64
2019-02-01,24,17.98,23.485
2019-02-02,1,18.11,19.095
2019-02-02,2,17.24,17.1375
2019-02-02,3,16.73,17.32
2019-02-02,4,16.37,17.375
2019-02-02,5,17.3,18.3875
2019-02-02,6,18.55,16.7775
2019-02-02,7,19.46,15.36
